Site,Weather,Smoothing,Scaler_win,t_0,Scaler_rto
Playa,site,TRUE,90,1/12/2019,0.000474672
Playa,site,TRUE,90,1/19/2019,0.000471431
Playa,site,TRUE,90,1/26/2019,0.000468806
Playa,site,TRUE,90,2/2/2019,0.00046734
Playa,site,TRUE,90,2/9/2019,0.000467975
Playa,site,TRUE,90,2/16/2019,0.000468587
Playa,site,TRUE,90,2/23/2019,0.000467975
Playa,site,TRUE,90,3/2/2019,0.000465175
Playa,site,TRUE,90,3/9/2019,0.000463562
Playa,site,TRUE,90,3/16/2019,0.000461524
Playa,site,TRUE,90,3/23/2019,0.000460771
Playa,site,TRUE,90,3/30/2019,0.000458442
Playa,site,TRUE,90,4/6/2019,0.000453794
Playa,site,TRUE,90,4/13/2019,0.000446162
Playa,site,TRUE,90,4/20/2019,0.000437881
Playa,site,TRUE,90,4/27/2019,0.000433596
Playa,site,TRUE,90,5/4/2019,0.000432138
Playa,site,TRUE,90,5/11/2019,0.000424071
Playa,site,TRUE,90,5/18/2019,0.000413995
Playa,site,TRUE,90,5/25/2019,0.000403649
La_Margarita,site,TRUE,90,4/9/2016,7.94E-05
La_Margarita,site,TRUE,90,4/16/2016,7.93E-05
La_Margarita,site,TRUE,90,4/23/2016,7.90E-05
La_Margarita,site,TRUE,90,4/30/2016,7.87E-05
La_Margarita,site,TRUE,90,5/7/2016,7.81E-05
La_Margarita,site,TRUE,90,5/14/2016,7.77E-05
La_Margarita,site,TRUE,90,5/21/2016,7.73E-05
La_Margarita,site,TRUE,90,5/28/2016,7.69E-05
La_Margarita,site,TRUE,90,6/4/2016,7.65E-05
La_Margarita,site,TRUE,90,6/11/2016,7.62E-05
La_Margarita,site,TRUE,90,6/18/2016,7.61E-05
La_Margarita,site,TRUE,90,6/25/2016,7.60E-05
La_Margarita,site,TRUE,90,7/2/2016,7.59E-05
La_Margarita,site,TRUE,90,7/9/2016,7.58E-05
La_Margarita,site,TRUE,90,7/16/2016,7.55E-05
La_Margarita,site,TRUE,90,7/23/2016,7.53E-05
La_Margarita,site,TRUE,90,7/30/2016,7.51E-05
La_Margarita,site,TRUE,90,8/6/2016,7.48E-05
La_Margarita,site,TRUE,90,8/13/2016,7.45E-05
La_Margarita,site,TRUE,90,8/20/2016,7.42E-05
La_Margarita,site,TRUE,90,8/27/2016,7.41E-05
La_Margarita,site,TRUE,90,9/3/2016,7.41E-05
La_Margarita,site,TRUE,90,9/10/2016,7.40E-05
La_Margarita,site,TRUE,90,9/17/2016,7.37E-05
La_Margarita,site,TRUE,90,9/24/2016,7.32E-05
La_Margarita,site,TRUE,90,10/1/2016,7.27E-05
La_Margarita,site,TRUE,90,10/8/2016,7.22E-05
La_Margarita,site,TRUE,90,10/15/2016,7.18E-05
La_Margarita,site,TRUE,90,10/22/2016,7.14E-05
La_Margarita,site,TRUE,90,10/29/2016,7.14E-05
La_Margarita,site,TRUE,90,11/5/2016,7.14E-05
La_Margarita,site,TRUE,90,11/12/2016,7.13E-05
La_Margarita,site,TRUE,90,11/19/2016,7.12E-05
La_Margarita,site,TRUE,90,11/26/2016,7.13E-05
La_Margarita,site,TRUE,90,12/3/2016,7.15E-05
La_Margarita,site,TRUE,90,12/10/2016,7.14E-05
La_Margarita,site,TRUE,90,12/17/2016,7.12E-05
La_Margarita,site,TRUE,90,12/24/2016,7.12E-05
La_Margarita,site,TRUE,90,12/31/2016,7.12E-05
La_Margarita,site,TRUE,90,1/7/2017,7.11E-05
La_Margarita,site,TRUE,90,1/14/2017,7.09E-05
La_Margarita,site,TRUE,90,1/21/2017,7.07E-05
La_Margarita,site,TRUE,90,1/28/2017,7.04E-05
La_Margarita,site,TRUE,90,2/4/2017,7.03E-05
La_Margarita,site,TRUE,90,2/11/2017,7.00E-05
La_Margarita,site,TRUE,90,2/18/2017,6.98E-05
La_Margarita,site,TRUE,90,2/25/2017,6.94E-05
La_Margarita,site,TRUE,90,3/4/2017,6.92E-05
La_Margarita,site,TRUE,90,3/11/2017,6.89E-05
La_Margarita,site,TRUE,90,3/18/2017,6.87E-05
La_Margarita,site,TRUE,90,3/25/2017,6.85E-05
La_Margarita,site,TRUE,90,4/1/2017,6.83E-05
La_Margarita,site,TRUE,90,4/8/2017,6.83E-05
La_Margarita,site,TRUE,90,4/15/2017,6.84E-05
La_Margarita,site,TRUE,90,4/22/2017,6.84E-05
La_Margarita,site,TRUE,90,4/29/2017,6.83E-05
La_Margarita,site,TRUE,90,5/6/2017,6.83E-05
La_Margarita,site,TRUE,90,5/13/2017,6.83E-05
La_Margarita,site,TRUE,90,5/20/2017,6.83E-05
La_Margarita,site,TRUE,90,5/27/2017,6.84E-05
La_Margarita,site,TRUE,90,6/3/2017,6.84E-05
La_Margarita,site,TRUE,90,6/10/2017,6.84E-05
La_Margarita,site,TRUE,90,6/17/2017,6.83E-05
La_Margarita,site,TRUE,90,6/24/2017,6.83E-05
La_Margarita,site,TRUE,90,7/1/2017,6.82E-05
La_Margarita,site,TRUE,90,7/8/2017,6.80E-05
La_Margarita,site,TRUE,90,7/15/2017,6.79E-05
La_Margarita,site,TRUE,90,7/22/2017,6.77E-05
La_Margarita,site,TRUE,90,7/29/2017,6.74E-05
La_Margarita,site,TRUE,90,8/5/2017,6.71E-05
La_Margarita,site,TRUE,90,8/12/2017,6.67E-05
La_Margarita,site,TRUE,90,8/19/2017,6.63E-05
La_Margarita,site,TRUE,90,8/26/2017,6.59E-05
La_Margarita,site,TRUE,90,9/2/2017,6.57E-05
La_Margarita,site,TRUE,90,9/9/2017,6.56E-05
La_Margarita,site,TRUE,90,9/16/2017,6.57E-05
La_Margarita,site,TRUE,90,9/23/2017,6.59E-05
La_Margarita,site,TRUE,90,9/30/2017,6.64E-05
La_Margarita,site,TRUE,90,10/7/2017,6.69E-05
La_Margarita,site,TRUE,90,10/14/2017,6.71E-05
La_Margarita,site,TRUE,90,10/21/2017,6.69E-05
La_Margarita,site,TRUE,90,10/28/2017,6.80E-05
La_Margarita,site,TRUE,90,11/4/2017,6.95E-05
La_Margarita,site,TRUE,90,11/11/2017,7.12E-05
La_Margarita,site,TRUE,90,11/18/2017,7.17E-05
La_Margarita,site,TRUE,90,11/25/2017,7.21E-05
La_Margarita,site,TRUE,90,12/2/2017,7.28E-05
La_Margarita,site,TRUE,90,12/9/2017,7.34E-05
La_Margarita,site,TRUE,90,12/16/2017,7.39E-05
La_Margarita,site,TRUE,90,12/23/2017,7.43E-05
La_Margarita,site,TRUE,90,12/30/2017,7.47E-05
La_Margarita,site,TRUE,90,1/6/2018,7.53E-05
La_Margarita,site,TRUE,90,1/13/2018,7.57E-05
La_Margarita,site,TRUE,90,1/20/2018,7.58E-05
La_Margarita,site,TRUE,90,1/27/2018,7.58E-05
La_Margarita,site,TRUE,90,2/3/2018,7.57E-05
La_Margarita,site,TRUE,90,2/10/2018,7.56E-05
La_Margarita,site,TRUE,90,2/17/2018,7.56E-05
La_Margarita,site,TRUE,90,2/24/2018,7.56E-05
La_Margarita,site,TRUE,90,3/3/2018,7.57E-05
La_Margarita,site,TRUE,90,3/10/2018,7.57E-05
La_Margarita,site,TRUE,90,3/17/2018,7.59E-05
La_Margarita,site,TRUE,90,3/24/2018,7.61E-05
La_Margarita,site,TRUE,90,3/31/2018,7.63E-05
La_Margarita,site,TRUE,90,4/7/2018,7.62E-05
La_Margarita,site,TRUE,90,4/14/2018,7.61E-05
La_Margarita,site,TRUE,90,4/21/2018,7.61E-05
La_Margarita,site,TRUE,90,4/28/2018,7.61E-05
La_Margarita,site,TRUE,90,5/5/2018,7.62E-05
La_Margarita,site,TRUE,90,5/12/2018,7.62E-05
La_Margarita,site,TRUE,90,5/19/2018,7.61E-05
La_Margarita,site,TRUE,90,5/26/2018,7.61E-05
La_Margarita,site,TRUE,90,6/2/2018,7.60E-05
La_Margarita,site,TRUE,90,6/9/2018,7.57E-05
La_Margarita,site,TRUE,90,6/16/2018,7.53E-05
La_Margarita,site,TRUE,90,6/23/2018,7.50E-05
La_Margarita,site,TRUE,90,6/30/2018,7.46E-05
La_Margarita,site,TRUE,90,7/7/2018,7.43E-05
La_Margarita,site,TRUE,90,7/14/2018,7.41E-05
La_Margarita,site,TRUE,90,7/21/2018,7.37E-05
La_Margarita,site,TRUE,90,7/28/2018,7.32E-05
La_Margarita,site,TRUE,90,8/4/2018,7.27E-05
La_Margarita,site,TRUE,90,8/11/2018,7.25E-05
La_Margarita,site,TRUE,90,8/18/2018,7.21E-05
La_Margarita,site,TRUE,90,8/25/2018,7.17E-05
La_Margarita,site,TRUE,90,9/1/2018,7.14E-05
La_Margarita,site,TRUE,90,9/8/2018,7.12E-05
La_Margarita,site,TRUE,90,9/15/2018,7.12E-05
La_Margarita,site,TRUE,90,9/22/2018,7.11E-05
La_Margarita,site,TRUE,90,9/29/2018,7.14E-05
La_Margarita,site,TRUE,90,10/6/2018,7.14E-05
La_Margarita,site,TRUE,90,10/13/2018,7.14E-05
La_Margarita,site,TRUE,90,10/20/2018,7.12E-05
La_Margarita,site,TRUE,90,10/27/2018,7.13E-05
La_Margarita,site,TRUE,90,11/3/2018,7.13E-05
La_Margarita,site,TRUE,90,11/10/2018,7.14E-05
La_Margarita,site,TRUE,90,11/17/2018,7.12E-05
La_Margarita,site,TRUE,90,11/24/2018,7.10E-05
La_Margarita,site,TRUE,90,12/1/2018,7.08E-05
La_Margarita,site,TRUE,90,12/8/2018,7.08E-05
La_Margarita,site,TRUE,90,12/15/2018,7.08E-05
La_Margarita,site,TRUE,90,12/22/2018,7.09E-05
La_Margarita,site,TRUE,90,12/29/2018,7.08E-05
La_Margarita,site,TRUE,90,1/5/2019,7.07E-05
La_Margarita,site,TRUE,90,1/12/2019,7.07E-05
La_Margarita,site,TRUE,90,1/19/2019,7.08E-05
La_Margarita,site,TRUE,90,1/26/2019,7.09E-05
La_Margarita,site,TRUE,90,2/2/2019,7.12E-05
La_Margarita,site,TRUE,90,2/9/2019,7.15E-05
La_Margarita,site,TRUE,90,2/16/2019,7.17E-05
La_Margarita,site,TRUE,90,2/23/2019,7.19E-05
La_Margarita,site,TRUE,90,3/2/2019,7.21E-05
La_Margarita,site,TRUE,90,3/9/2019,7.24E-05
La_Margarita,site,TRUE,90,3/16/2019,7.27E-05
La_Margarita,site,TRUE,90,3/23/2019,7.32E-05
La_Margarita,site,TRUE,90,3/30/2019,7.35E-05
La_Margarita,site,TRUE,90,4/6/2019,7.36E-05
La_Margarita,site,TRUE,90,4/13/2019,7.36E-05
La_Margarita,site,TRUE,90,4/20/2019,7.36E-05
La_Margarita,site,TRUE,90,4/27/2019,7.38E-05
La_Margarita,site,TRUE,90,5/4/2019,7.40E-05
La_Margarita,site,TRUE,90,5/11/2019,7.44E-05
La_Margarita,site,TRUE,90,5/18/2019,7.48E-05
La_Margarita,site,TRUE,90,5/25/2019,7.53E-05
Villodas,site,TRUE,90,12/6/2014,5.57E-05
Villodas,site,TRUE,90,12/13/2014,5.66E-05
Villodas,site,TRUE,90,12/20/2014,5.71E-05
Villodas,site,TRUE,90,12/27/2014,5.76E-05
Villodas,site,TRUE,90,1/3/2015,5.79E-05
Villodas,site,TRUE,90,1/10/2015,5.82E-05
Villodas,site,TRUE,90,1/17/2015,5.83E-05
Villodas,site,TRUE,90,1/24/2015,5.82E-05
Villodas,site,TRUE,90,1/31/2015,5.81E-05
Villodas,site,TRUE,90,2/7/2015,5.80E-05
Villodas,site,TRUE,90,2/14/2015,5.79E-05
Villodas,site,TRUE,90,2/21/2015,5.78E-05
Villodas,site,TRUE,90,2/28/2015,5.79E-05
Villodas,site,TRUE,90,3/7/2015,5.82E-05
Villodas,site,TRUE,90,3/14/2015,5.89E-05
Villodas,site,TRUE,90,3/21/2015,5.96E-05
Villodas,site,TRUE,90,3/28/2015,5.99E-05
Villodas,site,TRUE,90,4/4/2015,5.97E-05
Villodas,site,TRUE,90,4/11/2015,5.92E-05
Villodas,site,TRUE,90,4/18/2015,5.88E-05
Villodas,site,TRUE,90,4/25/2015,5.91E-05
Villodas,site,TRUE,90,5/2/2015,5.95E-05
Villodas,site,TRUE,90,5/9/2015,6.04E-05
Villodas,site,TRUE,90,5/16/2015,6.13E-05
Villodas,site,TRUE,90,5/23/2015,6.29E-05
Villodas,site,TRUE,90,5/30/2015,6.42E-05
Villodas,site,TRUE,90,6/6/2015,6.51E-05
Villodas,site,TRUE,90,6/13/2015,6.56E-05
Villodas,site,TRUE,90,6/20/2015,6.64E-05
Villodas,site,TRUE,90,6/27/2015,6.76E-05
Villodas,site,TRUE,90,7/4/2015,6.92E-05
Villodas,site,TRUE,90,7/11/2015,7.08E-05
Villodas,site,TRUE,90,7/18/2015,7.22E-05
Villodas,site,TRUE,90,7/25/2015,7.29E-05
Villodas,site,TRUE,90,8/1/2015,7.37E-05
Villodas,site,TRUE,90,8/8/2015,7.47E-05
Villodas,site,TRUE,90,8/15/2015,7.56E-05
Villodas,site,TRUE,90,8/22/2015,7.59E-05
Villodas,site,TRUE,90,8/29/2015,7.58E-05
Villodas,site,TRUE,90,9/5/2015,7.59E-05
Villodas,site,TRUE,90,9/12/2015,7.60E-05
Villodas,site,TRUE,90,9/19/2015,7.64E-05
Villodas,site,TRUE,90,9/26/2015,7.67E-05
Villodas,site,TRUE,90,10/3/2015,7.71E-05
Villodas,site,TRUE,90,10/10/2015,7.73E-05
Villodas,site,TRUE,90,10/17/2015,7.74E-05
Villodas,site,TRUE,90,10/24/2015,7.75E-05
Villodas,site,TRUE,90,10/31/2015,7.79E-05
Villodas,site,TRUE,90,11/7/2015,7.85E-05
Villodas,site,TRUE,90,11/14/2015,7.90E-05
Villodas,site,TRUE,90,11/21/2015,7.95E-05
Villodas,site,TRUE,90,11/28/2015,8.03E-05
Villodas,site,TRUE,90,12/5/2015,8.08E-05
Villodas,site,TRUE,90,12/12/2015,8.12E-05
Villodas,site,TRUE,90,12/19/2015,8.15E-05
Villodas,site,TRUE,90,12/26/2015,8.20E-05
Villodas,site,TRUE,90,1/2/2016,8.27E-05
Villodas,site,TRUE,90,1/9/2016,8.38E-05
Villodas,site,TRUE,90,1/16/2016,8.51E-05
Villodas,site,TRUE,90,1/23/2016,8.65E-05
Villodas,site,TRUE,90,1/30/2016,8.73E-05
Villodas,site,TRUE,90,2/6/2016,8.79E-05
Villodas,site,TRUE,90,2/13/2016,8.82E-05
Villodas,site,TRUE,90,2/20/2016,8.88E-05
Villodas,site,TRUE,90,2/27/2016,8.94E-05
Villodas,site,TRUE,90,3/5/2016,9.00E-05
Villodas,site,TRUE,90,3/12/2016,9.07E-05
Villodas,site,TRUE,90,3/19/2016,9.14E-05
Villodas,site,TRUE,90,3/26/2016,9.22E-05
Villodas,site,TRUE,90,4/2/2016,9.28E-05
Villodas,site,TRUE,90,4/9/2016,9.32E-05
Villodas,site,TRUE,90,4/16/2016,9.36E-05
Villodas,site,TRUE,90,4/23/2016,9.39E-05
Villodas,site,TRUE,90,4/30/2016,9.44E-05
Villodas,site,TRUE,90,5/7/2016,9.49E-05
Villodas,site,TRUE,90,5/14/2016,9.57E-05
Villodas,site,TRUE,90,5/21/2016,9.65E-05
Villodas,site,TRUE,90,5/28/2016,9.74E-05
Villodas,site,TRUE,90,6/4/2016,9.77E-05
Villodas,site,TRUE,90,6/11/2016,9.73E-05
Villodas,site,TRUE,90,6/18/2016,9.63E-05
Villodas,site,TRUE,90,6/25/2016,9.52E-05
Villodas,site,TRUE,90,7/2/2016,9.45E-05
Villodas,site,TRUE,90,7/9/2016,9.39E-05
Villodas,site,TRUE,90,7/16/2016,9.36E-05
Villodas,site,TRUE,90,7/23/2016,9.31E-05
Villodas,site,TRUE,90,7/30/2016,9.26E-05
Villodas,site,TRUE,90,8/6/2016,9.22E-05
Villodas,site,TRUE,90,8/13/2016,9.18E-05
Villodas,site,TRUE,90,8/20/2016,9.16E-05
Villodas,site,TRUE,90,8/27/2016,9.16E-05
Villodas,site,TRUE,90,9/3/2016,9.16E-05
Villodas,site,TRUE,90,9/10/2016,9.14E-05
Villodas,site,TRUE,90,9/17/2016,9.09E-05
Villodas,site,TRUE,90,9/24/2016,9.01E-05
Villodas,site,TRUE,90,10/1/2016,8.94E-05
Villodas,site,TRUE,90,10/8/2016,8.86E-05
Villodas,site,TRUE,90,10/15/2016,8.80E-05
Villodas,site,TRUE,90,10/22/2016,8.71E-05
Villodas,site,TRUE,90,10/29/2016,8.64E-05
Villodas,site,TRUE,90,11/5/2016,8.57E-05
Villodas,site,TRUE,90,11/12/2016,8.50E-05
Villodas,site,TRUE,90,11/19/2016,8.40E-05
Villodas,site,TRUE,90,11/26/2016,8.27E-05
Villodas,site,TRUE,90,12/3/2016,8.13E-05
Villodas,site,TRUE,90,12/10/2016,8.00E-05
Villodas,site,TRUE,90,12/17/2016,7.91E-05
Villodas,site,TRUE,90,12/24/2016,7.86E-05
Villodas,site,TRUE,90,12/31/2016,7.82E-05
Villodas,site,TRUE,90,1/7/2017,7.77E-05
Villodas,site,TRUE,90,1/14/2017,7.68E-05
Villodas,site,TRUE,90,1/21/2017,7.57E-05
Villodas,site,TRUE,90,1/28/2017,7.47E-05
Villodas,site,TRUE,90,2/4/2017,7.40E-05
Villodas,site,TRUE,90,2/11/2017,7.32E-05
Villodas,site,TRUE,90,2/18/2017,7.23E-05
Villodas,site,TRUE,90,2/25/2017,7.17E-05
Villodas,site,TRUE,90,3/4/2017,7.15E-05
Villodas,site,TRUE,90,3/11/2017,7.16E-05
Villodas,site,TRUE,90,3/18/2017,7.13E-05
Villodas,site,TRUE,90,3/25/2017,7.10E-05
Villodas,site,TRUE,90,4/1/2017,7.05E-05
Villodas,site,TRUE,90,4/8/2017,7.03E-05
Villodas,site,TRUE,90,4/15/2017,7.00E-05
Villodas,site,TRUE,90,4/22/2017,7.00E-05
Villodas,site,TRUE,90,4/29/2017,7.01E-05
Villodas,site,TRUE,90,5/6/2017,7.02E-05
Villodas,site,TRUE,90,5/13/2017,7.01E-05
Villodas,site,TRUE,90,5/20/2017,7.04E-05
Villodas,site,TRUE,90,5/27/2017,7.06E-05
Villodas,site,TRUE,90,6/3/2017,7.07E-05
Villodas,site,TRUE,90,6/10/2017,7.02E-05
Villodas,site,TRUE,90,6/17/2017,6.99E-05
Villodas,site,TRUE,90,6/24/2017,6.96E-05
Villodas,site,TRUE,90,7/1/2017,6.92E-05
Villodas,site,TRUE,90,7/8/2017,6.82E-05
Villodas,site,TRUE,90,7/15/2017,6.70E-05
Villodas,site,TRUE,90,7/22/2017,6.56E-05
Villodas,site,TRUE,90,7/29/2017,6.44E-05
Villodas,site,TRUE,90,8/5/2017,6.33E-05
Villodas,site,TRUE,90,8/12/2017,6.24E-05
Villodas,site,TRUE,90,8/19/2017,6.17E-05
Villodas,site,TRUE,90,8/26/2017,6.11E-05
Villodas,site,TRUE,90,9/2/2017,6.03E-05
Villodas,site,TRUE,90,9/9/2017,5.96E-05
Villodas,site,TRUE,90,9/16/2017,5.88E-05
Villodas,site,TRUE,90,9/23/2017,5.81E-05
Villodas,site,TRUE,90,9/30/2017,5.76E-05
Villodas,site,TRUE,90,10/7/2017,5.72E-05
Villodas,site,TRUE,90,10/14/2017,5.69E-05
Villodas,site,TRUE,90,10/21/2017,5.69E-05
Villodas,site,TRUE,90,10/28/2017,5.83E-05
Villodas,site,TRUE,90,11/4/2017,5.99E-05
Villodas,site,TRUE,90,11/11/2017,6.15E-05
Villodas,site,TRUE,90,11/18/2017,6.19E-05
Villodas,site,TRUE,90,11/25/2017,6.24E-05
Villodas,site,TRUE,90,12/2/2017,6.34E-05
Villodas,site,TRUE,90,12/9/2017,6.48E-05
Villodas,site,TRUE,90,12/16/2017,6.60E-05
Villodas,site,TRUE,90,12/23/2017,6.70E-05
Villodas,site,TRUE,90,12/30/2017,6.77E-05
Villodas,site,TRUE,90,1/6/2018,6.84E-05
Villodas,site,TRUE,90,1/13/2018,6.87E-05
Villodas,site,TRUE,90,1/20/2018,6.87E-05
Villodas,site,TRUE,90,1/27/2018,6.88E-05
Villodas,site,TRUE,90,2/3/2018,6.92E-05
Villodas,site,TRUE,90,2/10/2018,6.99E-05
Villodas,site,TRUE,90,2/17/2018,7.06E-05
Villodas,site,TRUE,90,2/24/2018,7.13E-05
Villodas,site,TRUE,90,3/3/2018,7.18E-05
Villodas,site,TRUE,90,3/10/2018,7.21E-05
Villodas,site,TRUE,90,3/17/2018,7.24E-05
Villodas,site,TRUE,90,3/24/2018,7.29E-05
Villodas,site,TRUE,90,3/31/2018,7.33E-05
Villodas,site,TRUE,90,4/7/2018,7.37E-05
Villodas,site,TRUE,90,4/14/2018,7.39E-05
Villodas,site,TRUE,90,4/21/2018,7.45E-05
Villodas,site,TRUE,90,4/28/2018,7.51E-05
Villodas,site,TRUE,90,5/5/2018,7.58E-05
Villodas,site,TRUE,90,5/12/2018,7.61E-05
Villodas,site,TRUE,90,5/19/2018,7.63E-05
Villodas,site,TRUE,90,5/26/2018,7.68E-05
Villodas,site,TRUE,90,6/2/2018,7.73E-05
Villodas,site,TRUE,90,6/9/2018,7.78E-05
Villodas,site,TRUE,90,6/16/2018,7.79E-05
Villodas,site,TRUE,90,6/23/2018,7.76E-05
Villodas,site,TRUE,90,6/30/2018,7.69E-05
Villodas,site,TRUE,90,7/7/2018,7.64E-05
Villodas,site,TRUE,90,7/14/2018,7.61E-05
Villodas,site,TRUE,90,7/21/2018,7.60E-05
Villodas,site,TRUE,90,7/28/2018,7.59E-05
Villodas,site,TRUE,90,8/4/2018,7.56E-05
Villodas,site,TRUE,90,8/11/2018,7.54E-05
Villodas,site,TRUE,90,8/18/2018,7.51E-05
Villodas,site,TRUE,90,8/25/2018,7.49E-05
Villodas,site,TRUE,90,9/1/2018,7.46E-05
Villodas,site,TRUE,90,9/8/2018,7.41E-05
Villodas,site,TRUE,90,9/15/2018,7.38E-05
Villodas,site,TRUE,90,9/22/2018,7.37E-05
Villodas,site,TRUE,90,9/29/2018,7.40E-05
Villodas,site,TRUE,90,10/6/2018,7.43E-05
Villodas,site,TRUE,90,10/13/2018,7.45E-05
Villodas,site,TRUE,90,10/20/2018,7.46E-05
Villodas,site,TRUE,90,10/27/2018,7.51E-05
Villodas,site,TRUE,90,11/3/2018,7.58E-05
Villodas,site,TRUE,90,11/10/2018,7.65E-05
Villodas,site,TRUE,90,11/17/2018,7.68E-05
Villodas,site,TRUE,90,11/24/2018,7.67E-05
Villodas,site,TRUE,90,12/1/2018,7.63E-05
Villodas,site,TRUE,90,12/8/2018,7.58E-05
Villodas,site,TRUE,90,12/15/2018,7.52E-05
Villodas,site,TRUE,90,12/22/2018,7.49E-05
Villodas,site,TRUE,90,12/29/2018,7.47E-05
Villodas,site,TRUE,90,1/5/2019,7.50E-05
Villodas,site,TRUE,90,1/12/2019,7.56E-05
Villodas,site,TRUE,90,1/19/2019,7.66E-05
Villodas,site,TRUE,90,1/26/2019,7.76E-05
Villodas,site,TRUE,90,2/2/2019,7.87E-05
Villodas,site,TRUE,90,2/9/2019,7.97E-05
Villodas,site,TRUE,90,2/16/2019,8.06E-05
Villodas,site,TRUE,90,2/23/2019,8.15E-05
Villodas,site,TRUE,90,3/2/2019,8.26E-05
Villodas,site,TRUE,90,3/9/2019,8.36E-05
Villodas,site,TRUE,90,3/16/2019,8.46E-05
Villodas,site,TRUE,90,3/23/2019,8.54E-05
Villodas,site,TRUE,90,3/30/2019,8.62E-05
Villodas,site,TRUE,90,4/6/2019,8.67E-05
Villodas,site,TRUE,90,4/13/2019,8.71E-05
Villodas,site,TRUE,90,4/20/2019,8.74E-05
Villodas,site,TRUE,90,4/27/2019,8.80E-05
Villodas,site,TRUE,90,5/4/2019,8.84E-05
Villodas,site,TRUE,90,5/11/2019,8.67E-05
Villodas,site,TRUE,90,5/18/2019,8.45E-05
Villodas,site,TRUE,90,5/25/2019,8.20E-05
Arboleda,airport,TRUE,90,12/6/2014,0.000588344
Arboleda,airport,TRUE,90,12/13/2014,0.000588899
Arboleda,airport,TRUE,90,12/20/2014,0.000586737
Arboleda,airport,TRUE,90,12/27/2014,0.000584281
Arboleda,airport,TRUE,90,1/3/2015,0.000582919
Arboleda,airport,TRUE,90,1/10/2015,0.000584265
Arboleda,airport,TRUE,90,1/17/2015,0.000585796
Arboleda,airport,TRUE,90,1/24/2015,0.000583496
Arboleda,airport,TRUE,90,1/31/2015,0.000579712
Arboleda,airport,TRUE,90,2/7/2015,0.000576388
Arboleda,airport,TRUE,90,2/14/2015,0.00057557
Arboleda,airport,TRUE,90,2/21/2015,0.000573243
Arboleda,airport,TRUE,90,2/28/2015,0.000569937
Arboleda,airport,TRUE,90,3/7/2015,0.000568318
Arboleda,airport,TRUE,90,3/14/2015,0.000569495
Arboleda,airport,TRUE,90,3/21/2015,0.0005716
Arboleda,airport,TRUE,90,3/28/2015,0.00057336
Arboleda,airport,TRUE,90,4/4/2015,0.000573564
Arboleda,airport,TRUE,90,4/11/2015,0.000571651
Arboleda,airport,TRUE,90,4/18/2015,0.000567595
Arboleda,airport,TRUE,90,4/25/2015,0.000563124
Arboleda,airport,TRUE,90,5/2/2015,0.000559364
Arboleda,airport,TRUE,90,5/9/2015,0.000554523
Arboleda,airport,TRUE,90,5/16/2015,0.000549379
Arboleda,airport,TRUE,90,5/23/2015,0.000544123
Arboleda,airport,TRUE,90,5/30/2015,0.000537907
Arboleda,airport,TRUE,90,6/6/2015,0.000528163
